,hour,minute,price,time
2125,9,30,110.82,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=30, tm_sec=40, tm_wday=0, tm_yday=54, tm_isdst=0)"
2126,9,30,110.82,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=30, tm_sec=45, tm_wday=0, tm_yday=54, tm_isdst=0)"
2127,9,30,110.82,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=30, tm_sec=50, tm_wday=0, tm_yday=54, tm_isdst=0)"
2128,9,30,110.82,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=30, tm_sec=55, tm_wday=0, tm_yday=54, tm_isdst=0)"
2129,9,31,110.82,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=31, tm_sec=0, tm_wday=0, tm_yday=54, tm_isdst=0)"
2130,9,31,110.82,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=31, tm_sec=5, tm_wday=0, tm_yday=54, tm_isdst=0)"
2131,9,31,110.82,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=31, tm_sec=10, tm_wday=0, tm_yday=54, tm_isdst=0)"
2132,9,31,110.82,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=31, tm_sec=15, tm_wday=0, tm_yday=54, tm_isdst=0)"
2133,9,31,110.82,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=31, tm_sec=20, tm_wday=0, tm_yday=54, tm_isdst=0)"
2134,9,31,110.82,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=31, tm_sec=25, tm_wday=0, tm_yday=54, tm_isdst=0)"
2135,9,31,110.82,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=31, tm_sec=30, tm_wday=0, tm_yday=54, tm_isdst=0)"
2136,9,31,110.82,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=31, tm_sec=35, tm_wday=0, tm_yday=54, tm_isdst=0)"
2137,9,31,110.82,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=31, tm_sec=40, tm_wday=0, tm_yday=54, tm_isdst=0)"
2138,9,31,110.82,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=31, tm_sec=45, tm_wday=0, tm_yday=54, tm_isdst=0)"
2139,9,31,110.82,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=31, tm_sec=50, tm_wday=0, tm_yday=54, tm_isdst=0)"
2140,9,31,110.82,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=31, tm_sec=55, tm_wday=0, tm_yday=54, tm_isdst=0)"
2141,9,32,110.77,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=32, tm_sec=0, tm_wday=0, tm_yday=54, tm_isdst=0)"
2142,9,32,110.77,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=32, tm_sec=5, tm_wday=0, tm_yday=54, tm_isdst=0)"
2143,9,32,110.77,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=32, tm_sec=15, tm_wday=0, tm_yday=54, tm_isdst=0)"
2144,9,32,110.77,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=32, tm_sec=20, tm_wday=0, tm_yday=54, tm_isdst=0)"
2145,9,32,110.74,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=32, tm_sec=25, tm_wday=0, tm_yday=54, tm_isdst=0)"
2146,9,32,110.74,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=32, tm_sec=30, tm_wday=0, tm_yday=54, tm_isdst=0)"
2147,9,32,110.74,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=32, tm_sec=35, tm_wday=0, tm_yday=54, tm_isdst=0)"
2148,9,32,110.74,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=32, tm_sec=40, tm_wday=0, tm_yday=54, tm_isdst=0)"
2149,9,32,110.75,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=32, tm_sec=45, tm_wday=0, tm_yday=54, tm_isdst=0)"
2150,9,32,110.75,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=32, tm_sec=50, tm_wday=0, tm_yday=54, tm_isdst=0)"
2151,9,32,110.75,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=32, tm_sec=55, tm_wday=0, tm_yday=54, tm_isdst=0)"
2152,9,33,110.75,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=33, tm_sec=0, tm_wday=0, tm_yday=54, tm_isdst=0)"
2153,9,33,110.75,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=33, tm_sec=5, tm_wday=0, tm_yday=54, tm_isdst=0)"
2154,9,33,110.75,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=33, tm_sec=10, tm_wday=0, tm_yday=54, tm_isdst=0)"
2155,9,33,110.74,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=33, tm_sec=15, tm_wday=0, tm_yday=54, tm_isdst=0)"
2156,9,33,110.72,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=33, tm_sec=20, tm_wday=0, tm_yday=54, tm_isdst=0)"
2157,9,33,110.73,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=33, tm_sec=25, tm_wday=0, tm_yday=54, tm_isdst=0)"
2158,9,33,110.72,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=33, tm_sec=30, tm_wday=0, tm_yday=54, tm_isdst=0)"
2159,9,33,110.72,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=33, tm_sec=35, tm_wday=0, tm_yday=54, tm_isdst=0)"
2160,9,33,110.72,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=33, tm_sec=40, tm_wday=0, tm_yday=54, tm_isdst=0)"
2161,9,33,110.72,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=33, tm_sec=45, tm_wday=0, tm_yday=54, tm_isdst=0)"
2162,9,33,110.72,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=33, tm_sec=50, tm_wday=0, tm_yday=54, tm_isdst=0)"
2163,9,33,110.72,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=33, tm_sec=55, tm_wday=0, tm_yday=54, tm_isdst=0)"
2164,9,34,110.72,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=34, tm_sec=0, tm_wday=0, tm_yday=54, tm_isdst=0)"
2165,9,34,110.72,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=34, tm_sec=10, tm_wday=0, tm_yday=54, tm_isdst=0)"
2166,9,34,110.72,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=34, tm_sec=15, tm_wday=0, tm_yday=54, tm_isdst=0)"
2167,9,34,110.72,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=34, tm_sec=20, tm_wday=0, tm_yday=54, tm_isdst=0)"
2168,9,34,110.72,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=34, tm_sec=25, tm_wday=0, tm_yday=54, tm_isdst=0)"
2169,9,34,110.71,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=34, tm_sec=30, tm_wday=0, tm_yday=54, tm_isdst=0)"
2170,9,34,110.7,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=34, tm_sec=35, tm_wday=0, tm_yday=54, tm_isdst=0)"
2171,9,34,110.7,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=34, tm_sec=40, tm_wday=0, tm_yday=54, tm_isdst=0)"
2172,9,34,110.69,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=34, tm_sec=45, tm_wday=0, tm_yday=54, tm_isdst=0)"
2173,9,34,110.69,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=34, tm_sec=50, tm_wday=0, tm_yday=54, tm_isdst=0)"
2174,9,34,110.69,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=34, tm_sec=55, tm_wday=0, tm_yday=54, tm_isdst=0)"
2175,9,35,110.69,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=35, tm_sec=0, tm_wday=0, tm_yday=54, tm_isdst=0)"
2176,9,35,110.69,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=35, tm_sec=5, tm_wday=0, tm_yday=54, tm_isdst=0)"
2177,9,35,110.68,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=35, tm_sec=10, tm_wday=0, tm_yday=54, tm_isdst=0)"
2178,9,35,110.68,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=35, tm_sec=15, tm_wday=0, tm_yday=54, tm_isdst=0)"
2179,9,35,110.68,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=35, tm_sec=20, tm_wday=0, tm_yday=54, tm_isdst=0)"
2180,9,35,NASDAQ,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=35, tm_sec=25, tm_wday=0, tm_yday=54, tm_isdst=0)"
2181,9,35,110.68,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=35, tm_sec=30, tm_wday=0, tm_yday=54, tm_isdst=0)"
2182,9,35,NASDAQ,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=35, tm_sec=35, tm_wday=0, tm_yday=54, tm_isdst=0)"
2183,9,35,110.68,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=35, tm_sec=40, tm_wday=0, tm_yday=54, tm_isdst=0)"
2184,9,35,110.66,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=35, tm_sec=45, tm_wday=0, tm_yday=54, tm_isdst=0)"
2185,9,35,110.65,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=35, tm_sec=50, tm_wday=0, tm_yday=54, tm_isdst=0)"
2186,9,35,110.67,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=35, tm_sec=55, tm_wday=0, tm_yday=54, tm_isdst=0)"
2187,9,36,110.67,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=36, tm_sec=0, tm_wday=0, tm_yday=54, tm_isdst=0)"
2188,9,36,110.67,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=36, tm_sec=5, tm_wday=0, tm_yday=54, tm_isdst=0)"
2189,9,36,110.67,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=36, tm_sec=10, tm_wday=0, tm_yday=54, tm_isdst=0)"
2190,9,36,110.67,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=36, tm_sec=15, tm_wday=0, tm_yday=54, tm_isdst=0)"
2191,9,36,110.64,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=36, tm_sec=20, tm_wday=0, tm_yday=54, tm_isdst=0)"
2192,9,36,110.64,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=36, tm_sec=25, tm_wday=0, tm_yday=54, tm_isdst=0)"
2193,9,36,110.64,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=36, tm_sec=30, tm_wday=0, tm_yday=54, tm_isdst=0)"
2194,9,36,110.63,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=36, tm_sec=35, tm_wday=0, tm_yday=54, tm_isdst=0)"
2195,9,36,110.62,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=36, tm_sec=40, tm_wday=0, tm_yday=54, tm_isdst=0)"
2196,9,36,110.62,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=36, tm_sec=45, tm_wday=0, tm_yday=54, tm_isdst=0)"
2197,9,36,110.62,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=36, tm_sec=50, tm_wday=0, tm_yday=54, tm_isdst=0)"
2198,9,36,110.62,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=36, tm_sec=55, tm_wday=0, tm_yday=54, tm_isdst=0)"
2199,9,37,110.64,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=37, tm_sec=0, tm_wday=0, tm_yday=54, tm_isdst=0)"
2200,9,37,110.64,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=37, tm_sec=5, tm_wday=0, tm_yday=54, tm_isdst=0)"
2201,9,37,110.64,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=37, tm_sec=10, tm_wday=0, tm_yday=54, tm_isdst=0)"
2202,9,37,NASDAQ,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=37, tm_sec=15, tm_wday=0, tm_yday=54, tm_isdst=0)"
2203,9,37,110.63,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=37, tm_sec=20, tm_wday=0, tm_yday=54, tm_isdst=0)"
2204,9,37,110.62,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=37, tm_sec=25, tm_wday=0, tm_yday=54, tm_isdst=0)"
2205,9,37,110.62,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=37, tm_sec=30, tm_wday=0, tm_yday=54, tm_isdst=0)"
2206,9,37,110.62,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=37, tm_sec=35, tm_wday=0, tm_yday=54, tm_isdst=0)"
2207,9,37,110.64,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=37, tm_sec=40, tm_wday=0, tm_yday=54, tm_isdst=0)"
2208,9,37,110.64,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=37, tm_sec=45, tm_wday=0, tm_yday=54, tm_isdst=0)"
2209,9,37,110.64,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=37, tm_sec=50, tm_wday=0, tm_yday=54, tm_isdst=0)"
2210,9,37,110.64,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=37, tm_sec=55, tm_wday=0, tm_yday=54, tm_isdst=0)"
2211,9,38,110.64,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=38, tm_sec=0, tm_wday=0, tm_yday=54, tm_isdst=0)"
2212,9,38,110.64,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=38, tm_sec=5, tm_wday=0, tm_yday=54, tm_isdst=0)"
2213,9,38,110.64,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=38, tm_sec=10, tm_wday=0, tm_yday=54, tm_isdst=0)"
2214,9,38,110.64,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=38, tm_sec=15, tm_wday=0, tm_yday=54, tm_isdst=0)"
2215,9,38,110.61,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=38, tm_sec=20, tm_wday=0, tm_yday=54, tm_isdst=0)"
2216,9,38,110.63,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=38, tm_sec=25, tm_wday=0, tm_yday=54, tm_isdst=0)"
2217,9,38,110.64,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=38, tm_sec=30, tm_wday=0, tm_yday=54, tm_isdst=0)"
2218,9,38,110.6,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=38, tm_sec=40, tm_wday=0, tm_yday=54, tm_isdst=0)"
2219,9,38,110.64,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=38, tm_sec=45, tm_wday=0, tm_yday=54, tm_isdst=0)"
2220,9,38,110.64,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=38, tm_sec=50, tm_wday=0, tm_yday=54, tm_isdst=0)"
2221,9,38,110.64,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=38, tm_sec=55, tm_wday=0, tm_yday=54, tm_isdst=0)"
2222,9,39,110.57,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=39, tm_sec=0, tm_wday=0, tm_yday=54, tm_isdst=0)"
2223,9,39,110.57,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=39, tm_sec=5, tm_wday=0, tm_yday=54, tm_isdst=0)"
2224,9,39,110.57,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=39, tm_sec=10, tm_wday=0, tm_yday=54, tm_isdst=0)"
2225,9,39,110.6,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=39, tm_sec=15, tm_wday=0, tm_yday=54, tm_isdst=0)"
2226,9,39,110.62,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=39, tm_sec=20, tm_wday=0, tm_yday=54, tm_isdst=0)"
2227,9,39,110.58,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=39, tm_sec=25, tm_wday=0, tm_yday=54, tm_isdst=0)"
2228,9,39,110.58,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=39, tm_sec=30, tm_wday=0, tm_yday=54, tm_isdst=0)"
2229,9,39,110.64,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=39, tm_sec=35, tm_wday=0, tm_yday=54, tm_isdst=0)"
2230,9,39,110.56,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=39, tm_sec=40, tm_wday=0, tm_yday=54, tm_isdst=0)"
2231,9,39,110.56,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=39, tm_sec=45, tm_wday=0, tm_yday=54, tm_isdst=0)"
2232,9,39,110.56,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=39, tm_sec=50, tm_wday=0, tm_yday=54, tm_isdst=0)"
2233,9,39,110.56,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=39, tm_sec=55, tm_wday=0, tm_yday=54, tm_isdst=0)"
2234,9,40,110.64,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=40, tm_sec=0, tm_wday=0, tm_yday=54, tm_isdst=0)"
2235,9,40,110.64,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=40, tm_sec=5, tm_wday=0, tm_yday=54, tm_isdst=0)"
2236,9,40,110.58,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=40, tm_sec=10, tm_wday=0, tm_yday=54, tm_isdst=0)"
2237,9,40,110.58,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=40, tm_sec=15, tm_wday=0, tm_yday=54, tm_isdst=0)"
2238,9,40,110.57,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=40, tm_sec=20, tm_wday=0, tm_yday=54, tm_isdst=0)"
2239,9,40,110.59,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=40, tm_sec=25, tm_wday=0, tm_yday=54, tm_isdst=0)"
2240,9,40,110.54,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=40, tm_sec=30, tm_wday=0, tm_yday=54, tm_isdst=0)"
2241,9,40,110.54,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=40, tm_sec=35, tm_wday=0, tm_yday=54, tm_isdst=0)"
2242,9,40,110.58,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=40, tm_sec=40, tm_wday=0, tm_yday=54, tm_isdst=0)"
2243,9,40,110.58,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=40, tm_sec=45, tm_wday=0, tm_yday=54, tm_isdst=0)"
2244,9,40,110.58,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=40, tm_sec=50, tm_wday=0, tm_yday=54, tm_isdst=0)"
2245,9,40,110.55,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=40, tm_sec=55, tm_wday=0, tm_yday=54, tm_isdst=0)"
2246,9,41,110.55,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=41, tm_sec=0, tm_wday=0, tm_yday=54, tm_isdst=0)"
2247,9,41,110.59,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=41, tm_sec=5, tm_wday=0, tm_yday=54, tm_isdst=0)"
2248,9,41,NASDAQ,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=41, tm_sec=10, tm_wday=0, tm_yday=54, tm_isdst=0)"
2249,9,41,110.59,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=41, tm_sec=15, tm_wday=0, tm_yday=54, tm_isdst=0)"
2250,9,41,110.59,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=41, tm_sec=20, tm_wday=0, tm_yday=54, tm_isdst=0)"
2251,9,41,110.61,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=41, tm_sec=25, tm_wday=0, tm_yday=54, tm_isdst=0)"
2252,9,41,110.61,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=41, tm_sec=30, tm_wday=0, tm_yday=54, tm_isdst=0)"
2253,9,41,110.61,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=41, tm_sec=35, tm_wday=0, tm_yday=54, tm_isdst=0)"
2254,9,41,110.61,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=41, tm_sec=40, tm_wday=0, tm_yday=54, tm_isdst=0)"
2255,9,41,110.54,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=41, tm_sec=45, tm_wday=0, tm_yday=54, tm_isdst=0)"
2256,9,41,110.53,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=41, tm_sec=50, tm_wday=0, tm_yday=54, tm_isdst=0)"
2257,9,41,NASDAQ,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=41, tm_sec=55, tm_wday=0, tm_yday=54, tm_isdst=0)"
2258,9,42,110.53,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=42, tm_sec=0, tm_wday=0, tm_yday=54, tm_isdst=0)"
2259,9,42,110.53,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=42, tm_sec=5, tm_wday=0, tm_yday=54, tm_isdst=0)"
2260,9,42,110.53,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=42, tm_sec=10, tm_wday=0, tm_yday=54, tm_isdst=0)"
2261,9,42,110.53,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=42, tm_sec=15, tm_wday=0, tm_yday=54, tm_isdst=0)"
2262,9,42,110.53,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=42, tm_sec=20, tm_wday=0, tm_yday=54, tm_isdst=0)"
2263,9,42,110.53,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=42, tm_sec=25, tm_wday=0, tm_yday=54, tm_isdst=0)"
2264,9,42,110.53,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=42, tm_sec=30, tm_wday=0, tm_yday=54, tm_isdst=0)"
2265,9,42,110.53,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=42, tm_sec=35, tm_wday=0, tm_yday=54, tm_isdst=0)"
2266,9,42,110.53,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=42, tm_sec=40, tm_wday=0, tm_yday=54, tm_isdst=0)"
2267,9,42,110.55,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=42, tm_sec=45, tm_wday=0, tm_yday=54, tm_isdst=0)"
2268,9,42,110.55,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=42, tm_sec=50, tm_wday=0, tm_yday=54, tm_isdst=0)"
2269,9,42,110.55,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=42, tm_sec=55, tm_wday=0, tm_yday=54, tm_isdst=0)"
2270,9,43,110.55,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=43, tm_sec=0, tm_wday=0, tm_yday=54, tm_isdst=0)"
2271,9,43,110.53,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=43, tm_sec=5, tm_wday=0, tm_yday=54, tm_isdst=0)"
2272,9,43,110.53,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=43, tm_sec=10, tm_wday=0, tm_yday=54, tm_isdst=0)"
2273,9,43,110.56,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=43, tm_sec=15, tm_wday=0, tm_yday=54, tm_isdst=0)"
2274,9,43,110.53,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=9, tm_min=43, tm_sec=20, tm_wday=0, tm_yday=54, tm_isdst=0)"
